-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
-18.666666666666668,-32.331615074619044,0.0
